,Close_Time,Open,Close,High,Low,Volume,ema_8_15m,ema_18_15m,ema_38_15m,rsi_15m,atr,ema_8_1h,ema_18_1h,ema_38_1h,rsi_1h,ema_8_4h,ema_18_4h,ema_38_4h,rsi_4h,slow_k,slow_d,kd_cross,c1,c2,c3,signal,open_entry
619,2023-04-28 04:44:59,1916.39,1919.13,1921.51,1914.9,3155.88,1918.4197540931896,1913.3592361596407,1905.1039688679464,57.29253141178229,10.745488522372654,,,,57.008958506687215,1892.9298882577534,,1874.21646130142,,47.81634938409894,47.50850306365968,True,False,True,True,False,False
620,2023-04-28 04:59:59,1919.12,1919.21,1920.47,1917.06,3452.72,1918.595364294703,1913.9751060375734,1905.8273550798465,57.33034094852134,10.221525056488899,1908.8565916284665,1900.917518732923,1893.3823252597158,56.76773851271786,1893.1581507467715,,1874.3279937891177,,48.04031354983222,47.79210309978459,False,False,False,True,False,False
621,2023-04-28 05:14:59,1919.2,1923.02,1923.58,1916.8,4306.28,1919.5786166736577,1914.9272001388813,1906.7090291783159,59.15384719840608,9.975701838168261,,,,56.479050640126886,1893.3864132357896,,1874.4395262768153,,58.70660694288917,51.52108995894008,False,False,False,True,False,False
622,2023-04-28 05:29:59,1923.01,1920.85,1925.35,1920.85,2890.59,1919.8611463017337,1915.5506527558412,1907.4342071691713,57.66764252365267,9.5845802782991,,,,56.1903627675359,1893.6146757248077,,1874.551058764513,,52.631578947368254,53.126166480029845,False,False,False,True,False,False
623,2023-04-28 05:44:59,1920.86,1917.71,1920.86,1915.4,2118.87,1919.3831137902373,1915.7779524657526,1907.9611709040855,55.53008664352819,9.289967401277721,,,,55.901674894944925,1893.8429382138258,,1874.6625912522106,,34.121510673235086,48.486565521164145,False,False,False,True,False,False
624,2023-04-28 05:59:59,1917.71,1915.42,1917.71,1913.2,1811.71,1918.5024218368512,1915.7402732588312,1908.3436749602863,53.98487906299105,8.948541158329311,1910.3151268221407,1902.4440957084048,1894.5124624258842,55.61298702235395,1894.0712007028437,,1874.7741237399082,,19.80624327233586,35.5197776309797,False,False,False,True,False,False
625,2023-04-28 06:14:59,1915.42,1914.15,1916.47,1908.07,5513.13,1917.5352169842176,1915.572876073691,1908.641435218733,53.116951573424416,8.90935964702008,,,,54.85900014583729,1894.2994631918618,,1874.885656227606,,20.492079541625007,24.80661116239862,False,False,False,True,False,False
626,2023-04-28 06:29:59,1914.14,1914.59,1915.45,1913.22,1146.77,1916.880724321058,1915.4694154343551,1908.9464898229005,53.39183330054124,8.43226252937579,,,,54.10501326932064,1894.52772568088,,1874.9971887153035,,28.546409807355253,22.948244207105347,True,False,True,True,False,False
627,2023-04-28 06:44:59,1914.6,1914.53,1916.1,1911.32,2999.55,1916.3583411386007,1915.3705295991597,1909.2328236781364,53.34667271927092,8.171386634420374,,,,53.35102639280399,1894.755988169898,,1875.1087212030013,,29.457364341085352,26.165284563355176,False,False,False,True,False,False
628,2023-04-28 06:59:59,1914.53,1905.33,1914.88,1893.12,11095.58,1913.907598663356,1914.3136317466165,1909.0326788741293,46.905452070240656,9.142001874818934,1909.2073208616648,1902.74787510752,1895.0672079425055,52.59703951628733,1894.9842506589162,,1875.2202536906989,,33.10737527114968,30.370383139863396,False,False,False,True,False,False
629,2023-04-28 07:14:59,1905.32,1907.0,1911.8,1903.83,3193.38,1912.372576738166,1913.5437757732884,1908.9284389318661,48.10965485219018,9.058287455189012,,,,52.818740997253855,1895.2125131479343,,1875.3317861783967,,37.63557483731038,33.4001048165151,False,False,False,True,False,False
630,2023-04-28 07:29:59,1907.01,1909.88,1910.55,1906.19,2577.38,1911.8186707963512,1913.158115165574,1908.9772369353602,50.17319233768694,8.722695494104075,,,,53.04044247822037,1895.4407756369521,,1875.4433186660942,,45.4446854663779,38.72921185827929,False,False,False,True,False,False
631,2023-04-28 07:44:59,1909.88,1908.09,1912.59,1905.76,2246.51,1910.990077286051,1912.6246293586714,1908.9317376053416,48.893627809080776,8.587502958810921,,,,53.262143959186886,1895.6690381259702,,1875.554851153792,,46.44740924604412,43.17588984991077,False,False,False,True,False,False
632,2023-04-28 07:59:59,1908.09,1908.68,1910.44,1906.6,1966.71,1910.4767267780396,1912.2094052156533,1908.9188279845548,49.34448577836758,8.24839560461015,1909.0901384479614,1903.3723093067285,1895.7652998428898,53.48384544015341,1895.8973006149884,1881.5012055908555,1875.6663836414896,54.900231715615156,48.27800186162012,46.72336552468068,False,False,False,True,False,False
633,2023-04-28 08:14:59,1908.68,1906.0,1910.56,1906.0,2788.24,1909.4818986051419,1911.5557836140056,1908.7691444981674,47.33602724605077,7.984938775709422,,,,53.811289927968424,1896.0294214397802,,1875.7617157452028,,39.96276760781912,44.896059571827756,False,False,False,True,False,False
634,2023-04-28 08:29:59,1906.0,1904.75,1909.78,1902.65,3442.2,1908.430365581777,1910.839385338847,1908.5630345239024,46.40326368544156,7.923871720301597,,,,54.13873441578344,1896.161542264572,,1875.857047848916,,36.0843934222777,41.44172096390562,False,False,False,True,False,False
635,2023-04-28 08:44:59,1904.75,1903.99,1909.81,1903.14,9933.68,1907.4436176747156,1910.1183974084422,1908.328519932933,45.82198971997896,7.834309454565758,,,,54.466178903598454,1896.293663089364,,1875.9523799526291,,33.726341917468545,36.59116764918843,False,False,False,True,False,False
636,2023-04-28 08:59:59,1903.99,1913.58,1914.19,1903.84,4698.31,1908.8072581914455,1910.4827766286062,1908.5978266030388,53.589428820965814,8.014001636382499,1910.0878854595255,1904.446803063915,1896.678874209921,54.79362339141347,1896.4257839141555,,1876.0477120563423,,73.75630857966846,47.85568130647153,True,False,True,True,False,False
637,2023-04-28 09:14:59,1913.57,1908.43,1915.0,1908.31,4695.82,1908.723423037791,1910.2666948782264,1908.589220110575,49.55007989107722,7.91943009092661,,,,54.52158872155667,1896.5579047389474,,1876.1430441600555,,62.26108174054527,56.581244079227396,False,False,False,True,False,False
638,2023-04-28 09:29:59,1908.43,1907.5,1908.97,1906.29,2714.6,1908.4515512516152,1909.975463838413,1908.5333626690071,48.846098105213436,7.545185084431857,,,,54.249554051699874,1896.6900255637393,,1876.2383762637687,,61.5845824411136,65.86732425377575,False,False,False,True,False,False
639,2023-04-28 09:44:59,1907.49,1913.67,1914.32,1903.12,3808.15,1909.611206529034,1910.364362381738,1908.7967799680323,53.48811584378309,7.8062432926867285,,,,53.977519381843074,1896.822146388531,,1876.333708367482,,89.42558746736364,71.09041721634081,True,False,True,True,False,False
640,2023-04-28 09:59:59,1913.66,1910.25,1914.54,1910.0,2725.18,1909.7531606336931,1910.352324236292,1908.8713040722355,50.78344325789049,7.572940200351959,1910.1239109129642,1905.0576658992925,1897.374829378643,53.70548471198627,1896.954267213323,,1876.429040471195,,74.5430809399482,75.18441694947511,False,False,False,True,False,False
641,2023-04-28 10:14:59,1910.25,1906.9,1912.37,1906.66,1960.98,1909.1191249373169,1909.9889216851034,1908.7702115557106,48.25284830089937,7.439873043183948,,,,53.369882533776625,1897.0863880381148,,1876.524372574908,,62.97989031078671,75.64951957269949,False,False,False,True,False,False
642,2023-04-28 10:29:59,1906.89,1906.94,1907.15,1903.8,2083.67,1908.6348749512465,1909.6679825603555,1908.6763545528534,48.28542838446045,7.1477392543851055,,,,53.03428035556698,1897.2185088629067,,1876.6197046786212,,34.73684210526312,57.41993778533265,False,False,False,True,False,False
643,2023-04-28 10:44:59,1906.94,1906.06,1906.95,1904.41,2818.67,1908.0626805176362,1909.2881949224234,1908.5421825245019,47.58750944437301,6.818615021929024,,,,52.69867817735732,1897.3506296876985,,1876.7150367823344,,27.61133603238769,41.77602281614581,False,False,False,True,False,False
644,2023-04-28 10:59:59,1906.06,1906.19,1907.75,1904.98,2495.43,1907.6465292914947,1908.9620691411155,1908.4215577796556,47.705739307553124,6.529428234648378,1909.249708487861,1905.1768589625249,1897.8268894105074,52.363075999147675,1897.4827505124904,,1876.8103688860476,,28.66396761133595,30.337381916328894,False,False,False,True,False,False
645,2023-04-28 11:14:59,1906.2,1906.32,1906.7,1904.02,1944.78,1907.3517450044958,1908.6839565999455,1908.313785585827,47.83034387092223,6.2544690750306415,,,,52.29685117593647,1897.614871337282,,1876.9057009897608,,29.716599190282366,28.663967611335305,True,False,True,True,False,False
646,2023-04-28 11:29:59,1906.33,1903.23,1906.41,1902.16,2582.2,1906.4358016701635,1908.1098559052143,1908.0530786327076,45.12433364953259,6.111292712528453,,,,52.23062635272525,1897.7469921620739,,1877.001033093474,,8.33333333333289,22.237966711650373,False,False,False,True,False,False
647,2023-04-28 11:44:59,1903.23,1905.53,1906.6,1902.91,2167.65,1906.234512410127,1907.8382921257182,1907.9236899848765,47.46669345397986,5.938343233062122,,,,52.164401529514045,1897.8791129868657,,1877.0963651971872,,26.24610591900243,21.432012814205866,True,False,True,True,False,False
648,2023-04-28 11:59:59,1905.52,1905.41,1906.73,1904.48,1529.62,1906.0512874300987,1907.5826824282742,1907.794782806165,47.355028498783035,5.674890144986256,1908.396439935003,1905.2014001243645,1898.2157668766351,52.09817670630284,1898.0112338116576,1884.0179207918181,1877.1916973009004,54.37238463504598,25.311526479750942,19.963655244028725,False,False,False,True,False,False
649,2023-04-28 12:14:59,1905.41,1910.21,1910.69,1904.4,4049.16,1906.9754457789654,1907.8592421726664,1907.9186400981564,52.12504488743837,5.718826563201522,,,,52.763790032179486,1898.3038555642734,,1877.3259546813463,,62.69470404984428,38.08411214953252,False,False,False,True,False,False
650,2023-04-28 12:29:59,1910.21,1911.8,1913.91,1908.93,3513.12,1908.0475689391953,1908.2740587860699,1908.117684195687,53.59961040566648,5.6660532372585575,,,,53.429403358056135,1898.5964773168894,,1877.460212061792,,75.07788161993719,54.36137071651078,False,False,False,True,False,False
651,2023-04-28 12:44:59,1911.8,1913.91,1915.05,1911.8,6555.04,1909.3503313971519,1908.8673157559572,1908.4147260318055,55.524413434461735,5.4934780060258035,,,,54.09501668393278,1898.8890990695052,,1877.5944694422378,,91.15593483320494,76.30950683432877,False,False,False,True,False,False
652,2023-04-28 12:59:59,1913.91,1913.98,1917.34,1911.3,2280.75,1910.3791466422294,1909.405493044804,1908.700124696841,55.58912667506873,5.5325152913096725,1909.637231060558,1906.1254632691682,1899.0241890880895,54.76063000980943,1899.181720822121,,1877.7287268226837,,77.86561264822177,81.36647636712127,False,False,False,True,False,False
653,2023-04-28 13:14:59,1913.98,1912.61,1914.16,1911.19,1399.63,1910.8748918328452,1909.7428095664036,1908.9006311226437,53.96205729044364,5.3494784847875545,,,,54.82011804813122,1899.474342574737,,1877.8629842031296,,68.84057971014447,79.28737573052369,False,False,False,True,False,False
654,2023-04-28 13:29:59,1912.61,1914.24,1915.0,1912.4,1888.36,1911.6226936477683,1910.216198033098,1909.174444911226,55.599240355217965,5.15308716444558,,,,54.87960608645301,1899.7669643273528,,1877.9972415835755,,79.57839262187126,75.42819499341248,True,False,True,True,False,False
655,2023-04-28 13:44:59,1914.25,1917.63,1922.8,1912.61,4388.82,1912.957650614931,1910.9965982401402,1909.6080631209065,58.82375085895793,5.512866652699471,,,,54.9390941247748,1900.0595860799688,,1878.1314989640211,,74.95155038759749,74.4568409065377,False,False,False,True,False,False
656,2023-04-28 13:59:59,1917.63,1914.75,1918.67,1913.95,3385.55,1913.3559504782797,1911.3916931622307,1909.8717521916292,55.21663801443641,5.456233320363796,1910.7734019359896,1907.0333092408346,1899.8306409297259,54.998582163096586,1900.3522078325846,,1878.265756344467,,60.998062015503855,71.8426683416575,False,False,False,True,False,False
657,2023-04-28 14:14:59,1914.75,1915.03,1916.0,1913.41,2200.9,1913.7279614831064,1911.7746728293644,1910.1362777202635,55.497556295414725,5.251502368909233,,,,55.0584764796992,1900.6448295852003,,1878.400013724913,,62.35465116279055,66.1014211886306,False,False,False,True,False,False
658,2023-04-28 14:29:59,1915.04,1911.6,1917.61,1909.98,3852.59,1913.255081153527,1911.756286215747,1910.2113404012755,51.321891439542455,5.42139505684428,,,,55.11837079630182,1900.9374513378164,,1878.5342711053586,,45.73643410852657,56.36304909560696,False,False,False,True,False,False
659,2023-04-28 14:44:59,1911.59,1911.02,1913.41,1909.48,3655.45,1912.7583964527432,1911.6787824035632,1910.2528101242867,50.639709159988556,5.314866838498264,,,,55.17826511290443,1901.2300730904321,,1878.6685284858045,,42.92635658914707,50.33914728682137,False,False,False,True,False,False
660,2023-04-28 14:59:59,1911.02,1915.49,1916.0,1909.46,3204.98,1913.3654194632447,1912.079963203188,1910.521383964067,55.46980241402292,5.402376350034099,1911.821534839103,1907.9234872154836,1900.6336849846116,55.23815942950704,1901.5226948430482,,1878.8027858662504,,63.247863247863286,50.63688464851228,True,False,True,True,False,False
661,2023-04-28 15:14:59,1915.49,1919.03,1919.77,1915.36,2789.19,1914.624215138079,1912.811546023905,1910.9577232479608,58.84658434315982,5.331492325031669,,,,55.53603618451612,1901.815316595664,,1878.9370432466962,,79.51086956521733,61.89502980074254,False,False,False,True,False,False
662,2023-04-28 15:29:59,1919.03,1916.44,1919.55,1915.49,2977.65,1915.0277228851726,1913.1934885477044,1911.2388656455012,55.58146920042038,5.24067144467226,,,,55.83391293952519,1902.1079383482797,,1879.0713006271421,,65.43478260869594,69.39783847392549,False,False,False,True,False,False
663,2023-04-28 15:44:59,1916.44,1921.5,1922.21,1915.75,6325.41,1916.4660066884676,1914.0678581742618,1911.7650776636804,60.15475251020099,5.327766341481387,,,,56.13178969453426,1902.4005601008957,,1879.2055580075878,,90.62725306416752,78.52430174602691,True,False,True,True,False,False
664,2023-04-28 15:59:59,1921.5,1919.08,1923.88,1918.0,6721.77,1917.0468940910303,1914.5954520506552,1912.1402018860556,57.173836856679735,5.3672116028041525,1913.43452709708,1909.0978569822748,1901.5796498571956,56.42966644954334,1902.6931818535115,1887.7086659716267,1879.3398153880337,56.234926133546146,66.71289875173261,74.25831147486532,False,False,False,True,False,False
665,2023-04-28 16:14:59,1919.07,1916.32,1919.52,1915.29,2694.76,1916.8853620708014,1914.7769834137441,1912.3545505072834,53.94568641058856,5.285982202603857,,,,55.43614589826525,1902.6881376611016,,1879.4135018771747,,47.57281553397965,68.3043224499599,False,False,False,True,False,False
666,2023-04-28 16:29:59,1916.32,1914.4,1916.4,1912.56,3221.1,1916.3330593884011,1914.7373009491396,1912.4594453530638,51.7917506341299,5.182697759560734,,,,54.44262534698717,1902.6830934686918,,1879.4871883663154,,34.25797503467427,49.514563106795485,False,False,False,True,False,False
667,2023-04-28 16:44:59,1914.4,1906.75,1917.35,1903.01,8214.77,1914.2034906354231,1913.8965324281774,1912.1666532836757,44.325339694501686,5.836790776734962,,,,53.44910479570909,1902.6780492762819,,1879.5608748554564,,17.92045999041681,33.250416853023545,False,False,False,True,False,False
668,2023-04-28 16:59:59,1906.75,1909.43,1911.09,1905.6,3616.38,1913.1427149386625,1913.426371119948,1912.026312089641,47.15140186950314,5.81202000696818,1912.544632186618,1909.1328194051932,1901.9822319158009,52.455584244431,1902.6730050838719,,1879.6345613445974,,30.761859127935008,27.646764717675335,True,False,True,True,False,False
669,2023-04-28 17:14:59,1909.44,1906.35,1910.6,1902.29,4175.14,1911.6332227300707,1912.6814899494273,1911.735219161967,44.40838414579287,5.990447149327593,,,,52.18562835201107,1902.6679608914621,,1879.7082478337381,,18.805002315886604,22.49577381141278,False,False,False,True,False,False
670,2023-04-28 17:29:59,1906.36,1907.6,1910.81,1906.33,3355.97,1910.7369510122771,1912.1465962705402,1911.5231566408404,45.76420678336348,5.8825580672327655,,,,51.91567245959114,1902.6629166990522,,1879.7819343228791,,24.59471977767443,24.720527073831988,False,False,False,True,False,False
671,2023-04-28 17:44:59,1907.6,1908.72,1909.08,1906.33,1499.02,1910.2887396762158,1911.7859019262728,1911.3794050182332,46.9907333863957,5.658803919573282,,,,51.64571656717121,1902.6578725066424,,1879.85562081202,,29.78230662343687,24.394009572332607,True,False,True,True,False,False
672,2023-04-28 17:59:59,1908.73,1906.71,1909.56,1906.08,1911.0,1909.4934641926122,1911.2515964603492,1911.1399483506314,45.054615135682255,5.503175068175191,1911.2480472562584,1908.877785783594,1902.2246815611443,51.375760674751284,1902.6528283142325,,1879.9293073011609,,20.472440944882088,24.949822448664435,False,False,False,True,False,False
673,2023-04-28 18:14:59,1906.72,1907.39,1908.04,1904.96,2454.1,1909.026027705365,1910.845112622418,1910.9476433070092,45.85375797960429,5.330091134734102,,,,51.739569474275015,1902.6477841218225,,1880.0029937903018,,23.62204724409496,24.625598270804613,False,False,False,True,False,False
674,2023-04-28 18:29:59,1907.38,1909.9,1911.2,1906.88,2832.46,1909.2202437708395,1910.745627083216,1910.8939180092136,48.766078600407155,5.257941767967376,,,,52.10337827379874,1902.6427399294128,,1880.0766802794428,,35.24779990736487,26.447429365447277,True,False,True,True,False,False
675,2023-04-28 18:44:59,1909.9,1912.09,1914.47,1909.05,3321.94,1909.8579673773197,1910.8871400218247,1910.9552555472026,51.19135687655733,5.269517355969711,,,,52.46718707332247,1902.6376957370028,,1880.1503667685838,,45.39138490041634,34.75374401729203,False,False,False,True,False,False
676,2023-04-28 18:59:59,1912.09,1910.56,1915.12,1910.53,2339.01,1910.0139746268042,1910.8527042300536,1910.9349860319614,49.459451445862385,5.220980401971869,1911.0951478659786,1909.0548609642683,1902.652133788778,52.8309958728462,1902.632651544593,,1880.2240532577246,,38.30477072718817,39.6479851783231,False,False,False,True,False,False
677,2023-04-28 19:14:59,1910.56,1910.78,1911.16,1908.5,1991.26,1910.1842024875143,1910.8450511532058,1910.9270380303224,49.718446252672486,5.038053230402456,,,,51.99306828710386,1902.627607352183,,1880.2977397468655,,39.32376100046295,41.00663887602246,False,False,False,True,False,False
678,2023-04-28 19:29:59,1910.79,1912.08,1912.71,1908.85,1946.51,1910.6054908236224,1910.9750457686578,1910.9861642851774,51.28050769972568,4.953906571088004,,,,51.15514070136152,1902.622563159773,,1880.3714262360065,,56.81950087057431,44.81601086607511,True,False,True,True,False,False
679,2023-04-28 19:44:59,1912.07,1909.0,1912.08,1907.09,3232.78,1910.2487150850395,1910.7671462140622,1910.8843097064503,47.573009107160246,4.956484673153148,,,,50.31721311561918,1902.6175189673634,,1880.4451127251473,,44.555112881806515,46.8994582509479,False,False,False,True,False,False
680,2023-04-28 19:59:59,1909.0,1902.33,1909.12,1895.02,7120.91,1908.4890006216974,1909.8790255599504,1910.4456271574015,40.8079424811416,5.60959291078506,1909.1473372290945,1908.3469808627663,1902.635614107302,49.47928552987684,1902.6124747749534,1889.247753764087,1880.5187992142883,53.406516436194316,32.736229287953286,44.70361434677801,False,False,False,True,False,False
681,2023-04-28 20:14:59,1902.33,1904.18,1904.2,1896.18,5589.34,1907.5314449279867,1909.2791281325872,1910.1243129442014,43.1808230100501,5.781764845728984,,,,49.151972994386796,1902.3928570697458,,1880.5389312680886,,45.5721393034832,40.95449382441431,True,False,True,True,False,False
682,2023-04-28 20:29:59,1904.18,1907.78,1908.21,1904.0,2764.44,1907.586679388434,1909.1213251712622,1910.0040917675756,47.51587908726806,5.669495928176916,,,,48.82466045889675,1902.173239364538,,1880.559063321889,,63.482587064676856,47.26365188537108,False,False,False,True,False,False
683,2023-04-28 20:44:59,1907.78,1906.53,1915.31,1902.06,13157.86,1907.3518617465597,1908.848554100603,1909.825933215392,46.2194300119292,6.210960504735708,,,,48.49734792340671,1901.9536216593303,,1880.5791953756893,,56.727451946771865,55.26072610497727,False,False,False,True,False,False
684,2023-04-28 20:59:59,1906.52,1899.0,1906.72,1897.42,5765.33,1905.4958924695466,1907.8118641952763,1909.2707571530643,39.36816975301769,6.431606182968869,1906.892373400407,1907.3630881403697,1902.4491723582096,48.17003538791666,1901.7340039541227,,1880.5993274294897,,19.615574174470307,46.60853772863965,False,False,False,True,False,False
685,2023-04-28 21:14:59,1898.99,1901.28,1901.57,1896.03,3740.08,1904.559027476314,1907.124299543142,1908.8609747349585,42.11888855798089,6.367920027042518,,,,47.201090003627016,1901.514386248915,,1880.61945948329,,30.85263676688025,35.73188762937411,False,False,False,True,False,False
686,2023-04-28 21:29:59,1901.28,1903.73,1905.0,1899.72,2594.28,1904.3747991482442,1906.7670048543903,1908.5978478254735,44.95994087482978,6.290211453682336,,,,46.23214461933736,1901.2947685437073,,1880.6395915370904,,42.92755051749656,31.131920486282343,True,False,True,True,False,False
687,2023-04-28 21:44:59,1903.73,1885.01,1905.44,1880.32,13728.1,1900.0715104486344,1904.476793817086,1907.3882146036544,32.18078122334198,7.6351963498478925,,,,45.263199235047715,1901.0751508384994,,1880.6597235908907,,13.4038296656189,29.061338983331876,False,False,False,True,False,False
688,2023-04-28 21:59:59,1885.01,1888.6,1892.0,1881.83,7941.78,1897.5222859044934,1902.8055523626558,1906.4247164188514,35.88138739572359,7.816253753430191,1902.82740153365,1905.3880262308571,1901.7389583911217,44.29425385075807,1900.8555331332918,,1880.679855644691,,23.663903972563507,26.66509471855963,False,False,False,True,False,False
689,2023-04-28 22:14:59,1888.6,1894.7,1895.84,1886.96,7885.16,1896.8951112590505,1901.9523363244814,1905.8234489101924,41.6132209921595,7.892235628185169,,,,44.26439992255385,1900.6359154280842,,1880.6999876984914,,41.09745641611919,26.05506335143384,True,False,True,True,False,False
690,2023-04-28 22:29:59,1894.69,1895.56,1900.64,1892.5,6122.89,1896.5984198681504,1901.2794588166412,1905.2971181968492,42.38210188474663,7.909933083314807,,,,44.23454599434963,1900.4162977228764,,1880.7201197522918,,43.55530151471851,36.105553967800375,False,False,False,True,False,False
691,2023-04-28 22:44:59,1895.56,1891.2,1897.48,1889.37,5539.34,1895.3987710085614,1900.2184631517316,1904.574189058549,39.58392582326763,7.924223577363759,,,,44.204692066145405,1900.1966800176688,,1880.7402518060921,,31.09459845670222,38.58245212917995,False,False,False,True,False,False
692,2023-04-28 22:59:59,1891.21,1888.27,1896.6,1884.89,5233.4,1893.8145996733256,1898.9607301883914,1903.7380767991363,37.80778070789914,8.19463617898062,1899.5924234150611,1903.586128732872,1901.0482425761925,44.17483813794119,1899.977062312461,,1880.7603838598925,,22.720777364961542,32.456892445460724,False,False,False,True,False,False
693,2023-04-28 23:14:59,1888.27,1876.34,1888.28,1873.94,41594.15,1889.9313553014754,1896.5796006948765,1902.3330472196933,31.67955134858336,8.633590737624855,,,,44.03617261734513,1899.7574446072533,,1880.7805159136929,,5.801305293690766,19.872227038451477,False,False,False,True,False,False
694,2023-04-28 23:29:59,1876.35,1880.93,1882.28,1874.82,7291.54,1887.93105412337,1894.9322743059422,1901.2354550545808,35.91140282377464,8.549762827794511,,,,43.897507096749074,1899.5378269020457,,1880.8006479674932,,16.89630166787534,15.139461442175852,True,False,True,True,False,False
695,2023-04-28 23:44:59,1880.92,1881.96,1883.96,1879.56,3260.14,1886.6041532070656,1893.566771747422,1900.2469701799869,36.84093309026209,8.253351197237768,,,,43.75884157615302,1899.3182091968379,,1880.8207800212936,,19.386028523084367,14.02787849488346,False,False,False,True,False,False
696,2023-04-28 23:59:59,1881.96,1886.8,1887.61,1881.07,3848.21,1886.6476747166064,1892.8544799845356,1899.5573819656286,41.09191626523418,8.13096896886364,1896.7496626561585,1901.8191678136225,1900.317563469721,43.62017605555696,1899.0985914916303,1888.9900954731306,1880.840912075094,50.893591498343746,31.08532753202788,22.455885907662495,False,False,False,True,False,False
697,2023-04-29 00:14:59,1886.8,1893.44,1894.03,1885.6,4811.95,1888.1570803351383,1892.916113670374,1899.2436700699552,46.338347938968965,8.152328328230526,,,,44.36398119496324,1899.0049999431353,,1880.8778322286994,,59.48749237339846,36.65294947617021,False,False,False,True,False,False
698,2023-04-29 00:29:59,1893.44,1885.62,1893.44,1883.86,3859.43,1887.5932847051076,1892.1481017050714,1898.5450203227779,41.706491981112144,8.254304876214071,,,,45.10778633436952,1898.9114083946406,,1880.9147523823049,,37.07936507936456,42.5507283282636,False,False,False,True,False,False
699,2023-04-29 00:44:59,1885.63,1885.71,1887.24,1883.21,2608.51,1887.1747769928616,1891.470406788748,1897.886814152379,41.77741142954926,7.95256881362735,,,,45.8515914737758,1898.8178168461457,,1880.9516725359103,,37.36507936507931,44.64397893928074,False,False,False,True,False,False
700,2023-04-29 00:59:59,1885.71,1892.96,1893.77,1885.71,3921.08,1888.460382105559,1891.627206074143,1897.6341570163595,47.25107216188934,7.96024246979682,1895.9075153992344,1900.8866238332412,1899.9402525225557,46.595396613182075,1898.7242252976507,,1880.9885926895158,,60.38095238095232,44.9417989417987,True,False,True,True,False,False
701,2023-04-29 01:14:59,1892.96,1890.53,1893.99,1890.33,2623.53,1888.9202971932125,1891.5117106979176,1897.2698412719305,45.72548666121771,7.653082293382767,,,,46.39497639798145,1898.630633749156,,1881.0255128431213,,62.134831460673745,53.293621068901764,False,False,False,True,False,False
702,2023-04-29 01:29:59,1890.53,1888.83,1891.2,1884.2,3402.37,1888.9002311502763,1891.2294253612947,1896.837028899011,44.657452697815096,7.606433558141141,,,,46.19455618278083,1898.537042200661,,1881.0624329967268,,55.767790262171715,59.42785803459924,False,False,False,True,False,False
703,2023-04-29 01:44:59,1888.82,1890.47,1890.5,1886.08,2998.72,1889.2490686724373,1891.1494858495794,1896.5105145964976,45.94708051797248,7.378831161131065,,,,45.99413596758021,1898.4434506521661,,1881.0993531503323,,61.910112359550354,59.93757802746524,True,False,True,True,False,False
704,2023-04-29 01:59:59,1890.48,1891.03,1891.08,1887.61,3192.75,1889.6448311896734,1891.1369083917289,1896.2294625659079,46.398674906886335,7.099628935335991,1894.8236230882933,1899.8490844823737,1899.483316495758,45.79371575237959,1898.3498591036714,,1881.1362733039377,,72.59983007646535,63.425910899395774,False,False,False,True,False,False
705,2023-04-29 02:14:59,1891.04,1886.73,1892.8,1884.22,2927.38,1888.9970909253016,1890.6730232978625,1895.742310639451,43.44747940911177,7.205369725669129,,,,46.1134469245519,1898.2562675551765,,1881.173193457543,,56.443071491615385,63.65100464254366,False,False,False,True,False,False
706,2023-04-29 02:29:59,1886.73,1887.01,1891.72,1885.4,3263.48,1888.5555151641233,1890.2874418980875,1895.2944998374278,43.69439991200059,7.142129030978473,,,,46.43317809672422,1898.1626760066815,,1881.2101136111485,,65.05724240915873,64.70004799241313,True,False,True,True,False,False
707,2023-04-29 02:44:59,1887.01,1888.84,1890.0,1885.1,2256.88,1888.6187340165404,1890.1350795930257,1894.9634998457648,45.345774409520004,6.98197695733716,,,,46.75290926889653,1898.0690844581866,,1881.247033764754,,72.9828214471627,64.82771178264558,False,False,False,True,False,False
708,2023-04-29 02:59:59,1888.85,1893.59,1894.57,1888.68,3474.3,1889.7234597906427,1890.498755425339,1894.8930639562384,49.42255181593447,6.90397860324164,1894.5494846242282,1899.1902334842289,1899.181095137001,47.07264044106884,1897.9754929096919,,1881.2839539183594,,93.47101932045291,77.17036105892475,False,False,False,True,False,False
709,2023-04-29 03:14:59,1893.59,1896.92,1905.15,1893.59,9014.75,1891.3226909482778,1891.1746759068824,1894.9970093943798,52.07605737357647,7.2365515601529635,,,,46.933064392369054,1897.881901361197,,1881.320874071965,,65.82225913621276,77.42536663460943,False,False,False,True,False,False
710,2023-04-29 03:29:59,1896.92,1892.38,1896.92,1891.48,3923.35,1891.5576485153274,1891.3015521272105,1894.8628037844114,48.40973227680013,7.108226448713469,,,,46.79348834366927,1897.788309812702,,1881.3577942255704,,41.795806745670234,67.02969506744527,False,False,False,True,False,False
711,2023-04-29 03:44:59,1892.39,1895.72,1898.28,1892.12,4818.69,1892.4826155119215,1891.7666519032937,1894.9067625646978,51.091911312075325,7.040495988091084,,,,46.65391229496949,1897.6947182642073,,1881.3947143791759,,57.01914311759325,54.87906966649206,True,False,True,True,False,False
