,Close_Time,Open,Close,High,Low,Volume
204,1651094099999,2864.95000000,2869.03000000,2869.73000000,2863.04000000,1293.27770000
205,1651094999999,2869.02000000,2878.00000000,2880.00000000,2863.48000000,2114.35960000
206,1651095899999,2878.00000000,2898.47000000,2899.40000000,2874.21000000,3358.42080000
207,1651096799999,2898.48000000,2887.54000000,2898.48000000,2883.66000000,2173.23900000
208,1651097699999,2887.54000000,2887.65000000,2889.42000000,2881.53000000,2317.04850000
209,1651098599999,2887.65000000,2889.46000000,2892.00000000,2882.64000000,1794.57770000
210,1651099499999,2889.47000000,2874.15000000,2889.54000000,2873.31000000,3362.72510000
211,1651100399999,2874.15000000,2875.08000000,2878.82000000,2873.70000000,1503.63770000
212,1651101299999,2875.08000000,2880.46000000,2881.80000000,2873.95000000,1272.51220000
213,1651102199999,2880.47000000,2881.01000000,2883.00000000,2879.00000000,1145.34860000
214,1651103099999,2881.01000000,2886.46000000,2896.20000000,2878.49000000,3753.96980000
215,1651103999999,2886.46000000,2888.96000000,2890.71000000,2885.17000000,1443.66260000
216,1651104899999,2888.95000000,2889.63000000,2891.82000000,2879.98000000,4917.86840000
217,1651105799999,2889.62000000,2891.12000000,2892.02000000,2882.80000000,2232.00740000
218,1651106699999,2891.12000000,2896.60000000,2899.96000000,2888.44000000,2448.04800000
219,1651107599999,2896.60000000,2894.77000000,2899.90000000,2890.03000000,2502.54180000
220,1651108499999,2894.77000000,2902.51000000,2915.45000000,2892.01000000,6224.04810000
221,1651109399999,2902.50000000,2894.26000000,2904.09000000,2885.72000000,3595.28570000
222,1651110299999,2894.26000000,2889.12000000,2894.26000000,2886.19000000,2123.72970000
223,1651111199999,2889.11000000,2876.96000000,2890.85000000,2869.47000000,5349.08270000
224,1651112099999,2876.95000000,2879.83000000,2882.16000000,2872.10000000,3249.51170000
225,1651112999999,2879.82000000,2889.48000000,2889.79000000,2879.82000000,1674.72450000
226,1651113899999,2889.48000000,2897.35000000,2897.44000000,2889.48000000,2966.31900000
227,1651114799999,2897.35000000,2896.37000000,2900.00000000,2894.00000000,1708.83430000
228,1651115699999,2896.37000000,2899.24000000,2899.64000000,2889.18000000,3222.51230000
229,1651116599999,2899.24000000,2892.91000000,2899.24000000,2888.03000000,3803.91030000
230,1651117499999,2892.90000000,2885.30000000,2893.87000000,2885.29000000,2390.44430000
231,1651118399999,2885.30000000,2883.85000000,2890.99000000,2882.37000000,2219.60720000
232,1651119299999,2883.85000000,2888.00000000,2891.36000000,2880.38000000,2839.52010000
233,1651120199999,2888.00000000,2883.95000000,2889.21000000,2879.69000000,1713.03640000
234,1651121099999,2883.94000000,2887.67000000,2887.67000000,2883.00000000,1399.38750000
235,1651121999999,2887.67000000,2891.73000000,2893.94000000,2883.78000000,2294.85570000
236,1651122899999,2891.74000000,2882.10000000,2894.99000000,2881.84000000,1740.63560000
237,1651123799999,2882.10000000,2881.77000000,2886.79000000,2880.34000000,1626.73110000
238,1651124699999,2881.77000000,2876.98000000,2883.08000000,2875.01000000,2984.31630000
239,1651125599999,2876.97000000,2882.54000000,2883.94000000,2876.00000000,2732.47040000
0,1651126499999,2882.53000000,2878.96000000,2884.76000000,2877.33000000,1680.05590000
1,1651127399999,2878.95000000,2887.48000000,2889.77000000,2878.83000000,1828.73120000
2,1651128299999,2887.48000000,2886.57000000,2888.45000000,2885.00000000,1310.55340000
3,1651129199999,2886.57000000,2885.99000000,2891.40000000,2881.78000000,2269.31310000
4,1651130099999,2886.00000000,2893.16000000,2894.80000000,2880.03000000,2999.67120000
5,1651130999999,2893.15000000,2895.08000000,2897.79000000,2890.44000000,3062.14180000
6,1651131899999,2895.07000000,2896.47000000,2898.81000000,2891.83000000,2714.63310000
7,1651132799999,2896.46000000,2900.27000000,2938.04000000,2895.29000000,16259.16360000
8,1651133699999,2900.27000000,2915.76000000,2915.77000000,2899.73000000,7415.93610000
9,1651134599999,2915.76000000,2929.65000000,2936.00000000,2912.87000000,7638.58760000
10,1651135499999,2929.65000000,2935.63000000,2942.71000000,2928.34000000,10789.51710000
11,1651136399999,2935.63000000,2931.13000000,2944.25000000,2928.61000000,6791.66560000
12,1651137299999,2931.14000000,2939.68000000,2947.47000000,2931.13000000,7888.57200000
13,1651138199999,2939.67000000,2931.92000000,2944.44000000,2930.46000000,4424.78870000
14,1651139099999,2931.92000000,2934.44000000,2940.00000000,2931.15000000,3126.30930000
15,1651139999999,2934.43000000,2940.16000000,2941.41000000,2934.12000000,3116.96750000
16,1651140899999,2940.16000000,2934.75000000,2942.19000000,2934.56000000,3657.19490000
17,1651141799999,2934.76000000,2933.21000000,2937.34000000,2923.09000000,4242.42920000
18,1651142699999,2933.21000000,2927.01000000,2934.41000000,2925.20000000,2287.45000000
19,1651143599999,2927.00000000,2930.35000000,2933.01000000,2927.00000000,2719.10410000
20,1651144499999,2930.35000000,2935.78000000,2937.56000000,2929.60000000,3120.92430000
21,1651145399999,2935.78000000,2927.64000000,2936.71000000,2924.98000000,2648.70170000
22,1651146299999,2927.63000000,2926.99000000,2931.05000000,2924.71000000,1732.04300000
23,1651147199999,2927.00000000,2928.26000000,2930.54000000,2926.06000000,2488.50590000
24,1651148099999,2928.27000000,2917.33000000,2936.00000000,2916.23000000,4902.74500000
25,1651148999999,2917.34000000,2925.31000000,2928.95000000,2911.47000000,6150.21660000
26,1651149899999,2925.31000000,2928.02000000,2934.77000000,2920.06000000,6835.62830000
27,1651150799999,2928.03000000,2914.99000000,2928.39000000,2909.04000000,4887.78740000
28,1651151699999,2915.00000000,2905.31000000,2917.01000000,2900.41000000,9042.76500000
29,1651152599999,2905.32000000,2908.77000000,2912.07000000,2891.80000000,8574.65930000
30,1651153499999,2908.78000000,2887.78000000,2916.29000000,2886.21000000,13003.98480000
31,1651154399999,2887.79000000,2870.11000000,2894.40000000,2867.85000000,14273.47170000
32,1651155299999,2870.12000000,2861.31000000,2871.42000000,2853.83000000,11572.78580000
33,1651156199999,2861.30000000,2863.16000000,2875.48000000,2856.35000000,10203.65940000
34,1651157099999,2863.17000000,2864.99000000,2866.60000000,2858.00000000,5069.88000000
35,1651157999999,2864.99000000,2879.59000000,2888.64000000,2864.71000000,6677.53210000
36,1651158899999,2879.59000000,2933.67000000,2946.50000000,2875.24000000,30678.07180000
37,1651159799999,2933.66000000,2907.99000000,2936.25000000,2890.43000000,20909.76800000
38,1651160699999,2908.00000000,2888.71000000,2913.21000000,2887.83000000,8871.81180000
39,1651161599999,2888.71000000,2889.53000000,2902.46000000,2866.18000000,14937.99910000
40,1651162499999,2889.53000000,2889.68000000,2896.09000000,2875.63000000,8711.51790000
41,1651163399999,2889.69000000,2910.84000000,2918.12000000,2885.00000000,10185.33050000
42,1651164299999,2910.83000000,2933.36000000,2934.51000000,2903.94000000,8970.85850000
43,1651165199999,2933.37000000,2934.71000000,2939.43000000,2921.00000000,12014.01120000
44,1651166099999,2934.71000000,2934.55000000,2942.42000000,2929.05000000,8913.30670000
45,1651166999999,2934.55000000,2951.59000000,2959.85000000,2927.70000000,9909.64240000
46,1651167899999,2951.59000000,2954.80000000,2959.07000000,2945.54000000,8096.81270000
47,1651168799999,2954.80000000,2971.19000000,2971.97000000,2953.10000000,7577.50040000
48,1651169699999,2971.19000000,2959.43000000,2980.00000000,2959.42000000,10358.91120000
49,1651170599999,2959.42000000,2974.43000000,2977.00000000,2959.24000000,4761.38300000
50,1651171499999,2974.42000000,2972.00000000,2977.00000000,2966.75000000,3869.65880000
51,1651172399999,2972.00000000,2963.64000000,2973.41000000,2963.20000000,4258.00640000
52,1651173299999,2963.63000000,2971.57000000,2978.00000000,2956.11000000,6157.26910000
53,1651174199999,2971.57000000,2966.66000000,2975.99000000,2966.20000000,3771.42820000
54,1651175099999,2966.65000000,2953.44000000,2969.39000000,2952.76000000,5826.78220000
55,1651175999999,2953.43000000,2947.83000000,2957.36000000,2943.01000000,5459.39340000
56,1651176899999,2947.84000000,2931.51000000,2950.00000000,2931.50000000,10199.99390000
57,1651177799999,2931.51000000,2946.95000000,2948.41000000,2929.79000000,5802.75500000
58,1651178699999,2946.95000000,2958.01000000,2969.69000000,2946.80000000,10828.73570000
59,1651179599999,2958.01000000,2947.52000000,2958.01000000,2947.51000000,3460.34210000
60,1651180499999,2947.51000000,2953.72000000,2956.24000000,2945.44000000,1683.19260000
61,1651181399999,2953.71000000,2929.71000000,2954.84000000,2921.63000000,5072.81100000
62,1651182299999,2929.70000000,2928.14000000,2935.85000000,2924.99000000,3082.23760000
63,1651183199999,2928.14000000,2936.22000000,2937.27000000,2924.01000000,2954.97210000
64,1651184099999,2936.22000000,2923.28000000,2938.00000000,2921.88000000,4222.12170000
65,1651184999999,2923.28000000,2920.10000000,2927.45000000,2911.71000000,4387.13250000
66,1651185899999,2920.10000000,2921.08000000,2923.61000000,2918.02000000,2170.79450000
67,1651186799999,2921.08000000,2928.66000000,2930.11000000,2920.13000000,2021.47580000
68,1651187699999,2928.66000000,2934.23000000,2935.15000000,2922.22000000,3732.46960000
69,1651188599999,2934.22000000,2934.78000000,2939.66000000,2932.14000000,3151.63740000
70,1651189499999,2934.77000000,2929.79000000,2939.94000000,2927.00000000,2497.96840000
71,1651190399999,2929.79000000,2936.93000000,2941.00000000,2929.16000000,2517.39040000
72,1651191299999,2936.92000000,2943.57000000,2946.46000000,2936.00000000,3968.78070000
73,1651192199999,2943.56000000,2935.88000000,2946.46000000,2935.72000000,2810.49280000
74,1651193099999,2935.87000000,2926.67000000,2937.89000000,2926.03000000,2449.60610000
75,1651193999999,2926.67000000,2943.74000000,2943.74000000,2925.70000000,2583.84190000
76,1651194899999,2943.74000000,2940.83000000,2944.83000000,2938.28000000,2207.68900000
77,1651195799999,2940.84000000,2940.53000000,2943.68000000,2937.31000000,2954.17590000
78,1651196699999,2940.52000000,2935.74000000,2940.99000000,2934.26000000,3427.23080000
79,1651197599999,2935.74000000,2931.65000000,2935.83000000,2927.45000000,5431.04960000
80,1651198499999,2931.66000000,2923.99000000,2936.35000000,2923.83000000,5865.09860000
81,1651199399999,2923.99000000,2920.93000000,2927.84000000,2917.23000000,8421.62530000
82,1651200299999,2920.93000000,2921.00000000,2922.54000000,2915.09000000,3311.24650000
83,1651201199999,2921.00000000,2911.17000000,2925.23000000,2905.65000000,4840.77660000
84,1651202099999,2911.17000000,2909.00000000,2916.67000000,2904.14000000,4660.97480000
85,1651202999999,2909.00000000,2919.40000000,2919.87000000,2904.23000000,4820.33940000
86,1651203899999,2919.40000000,2926.96000000,2928.21000000,2913.57000000,5604.63050000
87,1651204799999,2926.96000000,2926.21000000,2927.44000000,2920.61000000,2765.04800000
88,1651205699999,2926.21000000,2915.48000000,2927.14000000,2912.68000000,4411.02110000
89,1651206599999,2915.48000000,2920.44000000,2921.51000000,2909.61000000,4815.85040000
90,1651207499999,2920.44000000,2921.31000000,2922.04000000,2917.00000000,2356.99160000
91,1651208399999,2921.31000000,2920.01000000,2924.53000000,2919.64000000,2330.30350000
92,1651209299999,2920.00000000,2923.99000000,2928.15000000,2919.73000000,3062.85270000
93,1651210199999,2923.99000000,2928.71000000,2934.14000000,2923.28000000,4848.61400000
94,1651211099999,2928.72000000,2931.07000000,2935.90000000,2926.95000000,3699.37420000
95,1651211999999,2931.19000000,2921.86000000,2931.42000000,2920.21000000,3872.05280000
96,1651212899999,2921.86000000,2916.00000000,2925.23000000,2908.74000000,4132.48110000
97,1651213799999,2916.00000000,2920.14000000,2922.27000000,2913.08000000,2557.27210000
98,1651214699999,2920.14000000,2926.98000000,2928.50000000,2917.46000000,2948.08060000
99,1651215599999,2926.98000000,2920.77000000,2927.02000000,2918.97000000,2415.73040000
100,1651216499999,2920.78000000,2917.83000000,2922.67000000,2915.00000000,3649.29380000
101,1651217399999,2917.82000000,2922.98000000,2923.00000000,2915.00000000,5093.93950000
102,1651218299999,2922.99000000,2927.00000000,2929.72000000,2920.50000000,3542.88860000
103,1651219199999,2927.00000000,2925.85000000,2928.71000000,2923.30000000,1828.33060000
104,1651220099999,2925.84000000,2923.59000000,2927.79000000,2920.75000000,2435.96640000
105,1651220999999,2923.58000000,2919.98000000,2925.68000000,2916.79000000,3377.41740000
106,1651221899999,2919.98000000,2910.23000000,2920.42000000,2910.22000000,3199.31060000
107,1651222799999,2910.22000000,2906.29000000,2913.40000000,2905.00000000,3524.43060000
108,1651223699999,2906.30000000,2887.82000000,2906.30000000,2880.50000000,10769.93940000
109,1651224599999,2887.82000000,2891.62000000,2896.64000000,2881.02000000,4481.81230000
110,1651225499999,2891.62000000,2887.57000000,2893.93000000,2885.86000000,3016.14640000
111,1651226399999,2887.56000000,2880.21000000,2889.80000000,2875.46000000,4622.19980000
112,1651227299999,2880.22000000,2883.17000000,2887.05000000,2876.66000000,3415.31560000
113,1651228199999,2883.18000000,2879.98000000,2889.39000000,2878.36000000,3434.03940000
114,1651229099999,2879.99000000,2867.71000000,2886.32000000,2866.00000000,6078.65460000
115,1651229999999,2867.70000000,2862.63000000,2871.44000000,2852.48000000,8726.82640000
116,1651230899999,2862.64000000,2858.00000000,2868.92000000,2855.62000000,6166.34630000
117,1651231799999,2858.00000000,2855.16000000,2859.65000000,2850.11000000,5071.88800000
118,1651232699999,2855.26000000,2843.11000000,2859.93000000,2834.28000000,10172.97380000
119,1651233599999,2843.11000000,2843.11000000,2850.65000000,2838.45000000,5047.84730000
120,1651234499999,2843.11000000,2854.90000000,2854.90000000,2832.07000000,7949.84160000
121,1651235399999,2854.85000000,2868.92000000,2870.47000000,2853.17000000,7089.88270000
122,1651236299999,2868.93000000,2873.94000000,2874.97000000,2857.00000000,6727.86650000
123,1651237199999,2873.94000000,2859.46000000,2873.94000000,2858.54000000,4607.79280000
124,1651238099999,2859.46000000,2853.57000000,2864.19000000,2835.30000000,7070.90870000
125,1651238999999,2853.57000000,2868.05000000,2876.15000000,2852.68000000,7154.33560000
126,1651239899999,2868.04000000,2860.32000000,2882.36000000,2857.32000000,12819.02280000
127,1651240799999,2860.32000000,2879.25000000,2886.23000000,2855.59000000,9705.20080000
128,1651241699999,2879.25000000,2874.14000000,2883.43000000,2869.20000000,7398.87100000
129,1651242599999,2874.14000000,2849.60000000,2878.32000000,2846.66000000,9612.02470000
130,1651243499999,2849.59000000,2855.32000000,2858.18000000,2844.46000000,6336.04470000
131,1651244399999,2855.32000000,2859.10000000,2859.98000000,2843.11000000,6315.95540000
132,1651245299999,2859.09000000,2851.20000000,2867.82000000,2846.87000000,6065.76710000
133,1651246199999,2851.21000000,2848.88000000,2858.34000000,2846.11000000,5714.21710000
134,1651247099999,2848.89000000,2857.90000000,2859.78000000,2846.52000000,5798.80320000
135,1651247999999,2857.89000000,2856.51000000,2863.51000000,2852.05000000,6664.89330000
136,1651248899999,2856.51000000,2851.02000000,2857.53000000,2845.99000000,5161.41650000
137,1651249799999,2851.03000000,2851.01000000,2857.26000000,2844.63000000,5230.31600000
138,1651250699999,2851.02000000,2819.19000000,2855.71000000,2816.35000000,12939.68120000
139,1651251599999,2819.18000000,2815.93000000,2827.50000000,2808.32000000,10737.10260000
140,1651252499999,2815.94000000,2826.49000000,2827.27000000,2814.46000000,6484.32260000
141,1651253399999,2826.48000000,2829.20000000,2835.45000000,2823.36000000,5342.67170000
142,1651254299999,2829.20000000,2831.30000000,2836.03000000,2829.15000000,3996.92260000
143,1651255199999,2831.09000000,2822.72000000,2832.07000000,2805.26000000,9706.66380000
144,1651256099999,2822.71000000,2819.87000000,2824.88000000,2810.06000000,8371.15480000
145,1651256999999,2819.87000000,2823.47000000,2827.74000000,2809.00000000,7224.08920000
146,1651257899999,2823.47000000,2813.97000000,2829.00000000,2810.29000000,6251.42330000
147,1651258799999,2813.96000000,2816.19000000,2816.82000000,2800.26000000,11450.15030000
148,1651259699999,2816.20000000,2800.44000000,2820.46000000,2800.00000000,9226.21140000
149,1651260599999,2800.45000000,2788.89000000,2813.87000000,2786.84000000,24892.21320000
150,1651261499999,2788.89000000,2792.16000000,2795.80000000,2782.21000000,10819.18320000
151,1651262399999,2792.17000000,2792.96000000,2794.99000000,2776.63000000,11370.37540000
152,1651263299999,2792.95000000,2800.99000000,2801.70000000,2789.07000000,10891.24180000
153,1651264199999,2800.98000000,2809.45000000,2815.09000000,2796.65000000,6451.82050000
154,1651265099999,2809.45000000,2805.40000000,2810.83000000,2804.01000000,3717.64980000
155,1651265999999,2805.39000000,2807.18000000,2808.60000000,2804.52000000,3404.26060000
156,1651266899999,2807.17000000,2814.20000000,2816.05000000,2801.36000000,5063.84280000
157,1651267799999,2814.20000000,2817.02000000,2817.79000000,2811.46000000,1988.56790000
158,1651268699999,2817.02000000,2809.01000000,2818.15000000,2805.32000000,2197.02130000
159,1651269599999,2809.01000000,2807.80000000,2809.36000000,2801.93000000,2150.96220000
160,1651270499999,2807.81000000,2802.26000000,2811.07000000,2802.02000000,2792.75160000
161,1651271399999,2802.26000000,2813.24000000,2816.27000000,2795.45000000,3415.38160000
162,1651272299999,2813.24000000,2810.30000000,2823.00000000,2810.00000000,2314.10940000
163,1651273199999,2810.31000000,2819.26000000,2820.79000000,2810.03000000,1971.17920000
164,1651274099999,2819.26000000,2822.00000000,2822.74000000,2817.33000000,1646.83280000
165,1651274999999,2822.01000000,2811.34000000,2823.17000000,2810.89000000,2022.79690000
166,1651275899999,2811.33000000,2818.95000000,2819.71000000,2809.08000000,1798.68030000
167,1651276799999,2818.96000000,2817.13000000,2820.00000000,2811.10000000,2686.92470000
168,1651277699999,2817.13000000,2820.04000000,2823.71000000,2812.19000000,3100.63460000
169,1651278599999,2820.04000000,2825.92000000,2829.65000000,2818.00000000,4726.36620000
170,1651279499999,2825.91000000,2818.79000000,2826.67000000,2816.21000000,2967.47880000
171,1651280399999,2818.79000000,2826.25000000,2826.28000000,2817.60000000,1567.22940000
172,1651281299999,2826.25000000,2827.27000000,2830.96000000,2824.19000000,4058.81920000
173,1651282199999,2827.26000000,2827.38000000,2828.31000000,2821.00000000,1998.15230000
174,1651283099999,2827.38000000,2829.72000000,2830.99000000,2826.06000000,2151.31220000
175,1651283999999,2829.72000000,2825.63000000,2834.05000000,2824.77000000,3418.24130000
176,1651284899999,2825.63000000,2830.49000000,2837.82000000,2825.62000000,3658.97100000
177,1651285799999,2830.50000000,2830.63000000,2834.97000000,2828.43000000,2677.28330000
178,1651286699999,2830.62000000,2827.19000000,2834.41000000,2824.98000000,4466.87050000
179,1651287599999,2827.19000000,2825.04000000,2828.95000000,2822.51000000,2447.83030000
180,1651288499999,2825.05000000,2817.61000000,2825.77000000,2815.64000000,3607.81280000
181,1651289399999,2817.60000000,2814.14000000,2818.79000000,2810.91000000,2632.86330000
182,1651290299999,2814.14000000,2815.05000000,2815.99000000,2810.45000000,2617.63200000
183,1651291199999,2815.05000000,2818.26000000,2821.52000000,2815.05000000,1973.53460000
184,1651292099999,2818.26000000,2820.93000000,2824.00000000,2816.95000000,3191.94870000
185,1651292999999,2820.93000000,2814.96000000,2820.94000000,2814.54000000,2674.09890000
186,1651293899999,2814.97000000,2818.45000000,2819.84000000,2809.16000000,2528.44880000
187,1651294799999,2818.45000000,2820.99000000,2821.00000000,2816.04000000,1219.12680000
188,1651295699999,2821.00000000,2823.17000000,2827.44000000,2818.00000000,1590.42640000
189,1651296599999,2823.17000000,2828.91000000,2829.80000000,2822.58000000,1735.15230000
190,1651297499999,2828.90000000,2834.89000000,2835.62000000,2825.37000000,2092.40950000
191,1651298399999,2834.89000000,2836.30000000,2841.63000000,2830.39000000,4430.91370000
192,1651299299999,2836.31000000,2830.72000000,2839.39000000,2830.10000000,2650.13620000
193,1651300199999,2830.73000000,2827.30000000,2832.00000000,2825.72000000,2442.29930000
194,1651301099999,2827.30000000,2832.99000000,2832.99000000,2825.18000000,1171.10860000
195,1651301999999,2832.98000000,2831.58000000,2833.32000000,2827.37000000,1511.91030000
196,1651302899999,2831.57000000,2824.25000000,2833.00000000,2822.54000000,3061.42600000
197,1651303799999,2824.25000000,2827.00000000,2829.46000000,2824.25000000,1745.21160000
198,1651304699999,2827.00000000,2829.99000000,2832.47000000,2825.14000000,1929.76830000
199,1651305599999,2829.99000000,2829.79000000,2831.76000000,2826.19000000,1819.00530000
200,1651306499999,2829.79000000,2832.46000000,2832.46000000,2825.62000000,3328.43150000
201,1651307399999,2832.46000000,2823.55000000,2832.58000000,2822.78000000,3029.60610000
202,1651308299999,2823.55000000,2824.93000000,2828.85000000,2820.46000000,3284.82040000
203,1651309199999,2824.92000000,2822.30000000,2827.81000000,2821.33000000,2960.17560000
204,1651310099999,2822.29000000,2825.42000000,2825.42000000,2817.69000000,2421.41550000
205,1651310999999,2825.42000000,2825.21000000,2827.30000000,2821.00000000,2278.03360000
206,1651311899999,2825.21000000,2821.72000000,2827.77000000,2821.65000000,2260.70010000
207,1651312799999,2821.71000000,2833.45000000,2834.95000000,2821.65000000,2980.70360000
208,1651313699999,2833.46000000,2831.89000000,2835.61000000,2830.30000000,2854.01630000
209,1651314599999,2831.89000000,2835.99000000,2836.00000000,2829.01000000,2718.21890000
210,1651315499999,2836.00000000,2833.44000000,2840.00000000,2831.59000000,2940.51820000
211,1651316399999,2833.43000000,2830.08000000,2834.35000000,2829.80000000,2108.57150000
212,1651317299999,2830.07000000,2831.89000000,2834.83000000,2830.07000000,2174.40690000
213,1651318199999,2831.89000000,2833.62000000,2834.37000000,2829.19000000,1889.60630000
214,1651319099999,2833.62000000,2833.08000000,2836.28000000,2830.10000000,1776.70940000
215,1651319999999,2833.08000000,2830.76000000,2835.00000000,2830.75000000,1471.37180000
216,1651320899999,2830.76000000,2829.17000000,2836.66000000,2828.29000000,1796.05960000
217,1651321799999,2829.16000000,2832.39000000,2833.25000000,2826.62000000,1822.31600000
218,1651322699999,2832.38000000,2825.79000000,2833.51000000,2821.46000000,2909.07740000
219,1651323599999,2825.80000000,2825.02000000,2828.71000000,2825.00000000,1358.95430000
220,1651324499999,2825.02000000,2827.81000000,2829.56000000,2822.28000000,2217.22760000
221,1651325399999,2827.81000000,2826.20000000,2830.49000000,2826.19000000,1478.93150000
222,1651326299999,2826.20000000,2817.68000000,2828.00000000,2813.90000000,4546.60460000
223,1651327199999,2817.67000000,2821.05000000,2822.85000000,2817.45000000,2631.88510000
224,1651328099999,2821.06000000,2814.73000000,2824.80000000,2811.00000000,7790.25920000
225,1651328999999,2814.73000000,2805.00000000,2814.73000000,2794.26000000,8934.37400000
226,1651329899999,2804.99000000,2800.32000000,2807.96000000,2796.42000000,3118.21770000
227,1651330799999,2800.33000000,2784.00000000,2802.07000000,2779.00000000,11294.86850000
228,1651331699999,2784.00000000,2799.00000000,2806.15000000,2771.01000000,9540.97160000
229,1651332599999,2799.01000000,2808.94000000,2809.16000000,2793.00000000,5335.27460000
230,1651333499999,2808.93000000,2814.13000000,2818.71000000,2803.32000000,5996.30310000
231,1651334399999,2814.13000000,2816.08000000,2823.38000000,2809.95000000,4662.73750000
232,1651335299999,2816.07000000,2811.48000000,2820.25000000,2810.46000000,4347.66330000
233,1651336199999,2811.48000000,2818.39000000,2822.16000000,2808.17000000,3062.13710000
234,1651337099999,2818.38000000,2811.24000000,2821.62000000,2810.64000000,2489.67790000
235,1651337999999,2811.25000000,2801.57000000,2813.22000000,2798.75000000,3011.86030000
236,1651338899999,2801.58000000,2792.18000000,2801.58000000,2788.60000000,4907.69070000
237,1651339799999,2792.17000000,2791.04000000,2795.82000000,2787.51000000,3683.21250000
238,1651340699999,2791.04000000,2794.41000000,2804.67000000,2786.56000000,4839.55870000
239,1651341599999,2794.40000000,2786.01000000,2797.80000000,2780.58000000,4729.57630000
0,1651342499999,2786.00000000,2788.02000000,2793.64000000,2784.00000000,3258.42550000
1,1651343399999,2788.01000000,2789.96000000,2792.76000000,2782.88000000,2173.97500000
2,1651344299999,2789.96000000,2783.20000000,2789.97000000,2778.62000000,3001.78700000
3,1651345199999,2783.20000000,2794.00000000,2795.00000000,2775.03000000,4889.85970000
4,1651346099999,2794.00000000,2792.32000000,2796.15000000,2790.07000000,2741.30550000
5,1651346999999,2792.33000000,2792.90000000,2795.73000000,2788.36000000,2490.69840000
6,1651347899999,2792.91000000,2793.07000000,2793.58000000,2790.00000000,1109.67660000
7,1651348799999,2793.08000000,2806.73000000,2811.00000000,2788.80000000,4126.17090000
8,1651349699999,2806.74000000,2801.44000000,2807.86000000,2800.77000000,2164.35780000
9,1651350599999,2801.44000000,2793.37000000,2804.33000000,2792.01000000,2444.80430000
10,1651351499999,2793.36000000,2791.18000000,2793.94000000,2790.12000000,1682.21080000
11,1651352399999,2791.17000000,2790.03000000,2792.87000000,2786.01000000,2942.03370000
12,1651353299999,2790.04000000,2787.74000000,2794.40000000,2785.35000000,4003.94830000
13,1651354199999,2787.74000000,2794.32000000,2794.64000000,2787.24000000,1783.08910000
14,1651355099999,2794.31000000,2797.30000000,2798.80000000,2791.55000000,1944.00150000
15,1651355999999,2797.39000000,2795.14000000,2799.81000000,2794.22000000,2228.07340000
16,1651356899999,2795.14000000,2785.32000000,2795.15000000,2780.01000000,4671.04090000
17,1651357799999,2785.31000000,2794.00000000,2794.00000000,2780.00000000,3005.26680000
18,1651358699999,2793.99000000,2795.00000000,2797.00000000,2786.70000000,3006.40470000
19,1651359599999,2794.99000000,2781.21000000,2795.00000000,2780.00000000,4301.83780000
20,1651360499999,2781.22000000,2739.86000000,2785.82000000,2709.26000000,44235.53250000
21,1651361399999,2739.86000000,2735.48000000,2744.56000000,2728.56000000,13010.54280000
22,1651362299999,2735.49000000,2725.37000000,2749.99000000,2722.10000000,12340.45240000
23,1651363199999,2725.37000000,2726.66000000,2737.55000000,2720.34000000,9354.58420000
24,1651364099999,2726.67000000,2730.44000000,2739.78000000,2725.86000000,10793.29070000
25,1651364999999,2730.45000000,2727.59000000,2733.22000000,2725.13000000,5917.42870000
26,1651365899999,2727.58000000,2736.95000000,2746.82000000,2716.13000000,12799.37240000
27,1651366799999,2736.95000000,2736.52000000,2739.54000000,2731.68000000,4761.19060000
28,1651367699999,2736.52000000,2738.39000000,2743.79000000,2734.26000000,4582.27340000
29,1651368599999,2738.40000000,2738.36000000,2742.95000000,2734.26000000,3623.65200000
30,1651369499999,2738.36000000,2768.97000000,2772.00000000,2725.40000000,11211.82370000
31,1651370399999,2768.97000000,2770.25000000,2777.36000000,2762.01000000,9232.88780000
32,1651371299999,2770.26000000,2773.27000000,2776.22000000,2765.86000000,4203.36070000
33,1651372199999,2773.27000000,2771.35000000,2780.62000000,2769.65000000,5154.43830000
34,1651373099999,2771.35000000,2762.37000000,2772.00000000,2760.86000000,3432.22660000
35,1651373999999,2762.37000000,2758.16000000,2764.29000000,2754.76000000,3242.06710000
36,1651374899999,2758.16000000,2767.51000000,2768.89000000,2758.16000000,3531.49120000
37,1651375799999,2767.52000000,2774.38000000,2774.56000000,2762.32000000,2509.23350000
38,1651376699999,2774.37000000,2769.68000000,2775.48000000,2767.17000000,2112.04530000
39,1651377599999,2769.68000000,2777.15000000,2777.77000000,2769.02000000,3307.33220000
40,1651378499999,2777.15000000,2771.49000000,2780.63000000,2770.00000000,7152.59860000
41,1651379399999,2771.50000000,2773.00000000,2774.93000000,2766.63000000,4409.27060000
42,1651380299999,2773.00000000,2771.34000000,2773.80000000,2767.69000000,6374.86130000
43,1651381199999,2771.34000000,2772.53000000,2773.02000000,2764.18000000,4636.31260000
44,1651382099999,2772.54000000,2790.56000000,2790.57000000,2769.23000000,6726.94830000
45,1651382999999,2790.57000000,2787.33000000,2795.15000000,2784.04000000,5716.14340000
46,1651383899999,2787.32000000,2788.98000000,2791.67000000,2785.46000000,4182.44630000
47,1651384799999,2788.98000000,2782.00000000,2789.55000000,2781.19000000,2190.77330000
48,1651385699999,2782.01000000,2783.08000000,2790.37000000,2781.00000000,3199.71520000
